,Open,High,Low,Close
2013-02-18,1609.853,1615.289,1600.894,1605.161
2013-02-19,1605.072,1609.559,1558.783,1564.499
2013-02-20,1564.41,1585.11,1555.123,1576.271
2013-02-21,1576.346,1587.293,1570.079,1581.382
2013-02-24,1580.197,1597.086,1575.303,1593.437
2013-02-25,1593.403,1620.166,1584.266,1613.704
2013-02-26,1613.683,1614.96,1592.458,1597.153
2013-02-27,1597.208,1603.102,1575.052,1579.608
2013-02-28,1579.626,1587.384,1564.937,1576.35
2013-03-01,1576.35,1576.35,1576.35,1576.35
2013-03-03,1578.918,1585.034,1569.529,1573.902
2013-03-04,1573.924,1586.648,1572.169,1575.379
2013-03-05,1575.34,1585.148,1567.4,1583.879
2013-03-06,1583.905,1585.628,1575.056,1578.963
2013-03-07,1578.948,1583.982,1561.552,1578.793
2013-03-08,1578.793,1578.793,1578.793,1578.793
2013-03-10,1579.35,1583.346,1575.666,1581.534
2013-03-11,1581.534,1598.475,1580.082,1592.858
2013-03-12,1592.854,1599.498,1585.632,1587.782
2013-03-13,1587.769,1593.402,1576.854,1590.041
2013-03-14,1590.051,1598.991,1588.667,1592.076
2013-03-15,1592.076,1592.076,1592.076,1592.076
2013-03-17,1598.723,1611.252,1591.226,1605.564
2013-03-18,1605.562,1615.71,1600.17,1612.897
2013-03-19,1612.913,1614.866,1600.827,1606.973
2013-03-20,1607.02,1616.958,1604.632,1614.838
2013-03-21,1614.826,1616.114,1603.662,1608.802
2013-03-22,1608.762,1608.762,1608.762,1608.762
2013-03-24,1609.45,1613.778,1589.828,1605.146
2013-03-25,1605.132,1606.201,1594.65,1599.924
2013-03-26,1599.941,1608.434,1591.564,1605.31
2013-03-27,1605.332,1607.766,1594.056,1597.002
2013-03-28,1597.023,1597.138,1596.686,1596.946
2013-03-31,1597.695,1601.212,1594.864,1599.544
2013-04-01,1599.542,1604.017,1573.862,1575.976
2013-04-02,1576.012,1577.22,1549.886,1557.968
2013-04-03,1557.975,1559.64,1540.208,1554.738
2013-04-04,1554.8,1581.352,1549.462,1581.136
2013-04-07,1582.568,1583.27,1567.396,1573.506
2013-04-08,1573.5,1590.39,1570.604,1585.361
2013-04-09,1585.392,1588.791,1555.876,1558.48
2013-04-10,1558.428,1568.5,1553.515,1561.452
2013-04-11,1561.315,1564.761,1480.898,1483.187
2013-04-12,1483.187,1483.187,1483.187,1483.187
2013-04-14,1481.41,1495.676,1335.702,1347.795
2013-04-15,1347.816,1403.775,1321.936,1367.399
2013-04-16,1367.402,1395.248,1365.163,1376.41
2013-04-17,1376.405,1402.272,1337.047,1390.569
2013-04-18,1390.575,1425.092,1386.038,1403.834
2013-04-21,1407.154,1439.226,1403.966,1426.398
2013-04-22,1426.422,1432.936,1404.898,1413.093
2013-04-23,1413.107,1434.067,1412.477,1431.964
2013-04-24,1431.876,1469.198,1427.233,1468.0
2013-04-25,1468.027,1485.45,1448.289,1462.322
2013-04-28,1466.446,1479.014,1462.396,1475.79
2013-04-29,1475.764,1480.414,1461.252,1476.744
2013-04-30,1476.688,1478.064,1440.612,1457.594
2013-05-01,1457.58,1473.955,1448.927,1467.134
2013-05-02,1467.139,1488.081,1456.331,1470.85
2013-05-05,1470.257,1479.08,1464.762,1469.491
2013-05-06,1469.495,1470.773,1441.396,1452.706
2013-05-07,1452.663,1476.95,1447.81,1474.086
2013-05-08,1474.057,1476.498,1453.607,1458.189
2013-05-09,1458.142,1462.324,1419.778,1448.3
2013-05-12,1449.752,1449.752,1426.061,1430.568
2013-05-13,1430.572,1445.67,1421.324,1425.492
2013-05-14,1425.476,1430.931,1388.87,1393.099
2013-05-15,1393.085,1398.272,1369.802,1385.992
2013-05-16,1386.0,1393.13,1355.414,1359.504
2013-05-19,1360.288,1399.716,1338.287,1393.864
2013-05-20,1393.824,1401.73,1359.866,1376.204
2013-05-21,1376.225,1414.598,1354.68,1370.22
2013-05-22,1370.174,1398.28,1356.851,1390.962
2013-05-23,1391.005,1398.43,1382.592,1386.638
2013-05-26,1387.286,1396.812,1384.526,1395.15
2013-05-27,1394.378,1402.054,1373.762,1381.183
2013-05-28,1381.126,1395.518,1380.406,1392.924
2013-05-29,1392.876,1418.21,1388.949,1413.948
2013-05-30,1413.955,1422.086,1385.006,1387.96
2013-06-02,1389.566,1417.067,1389.2,1411.43
2013-06-03,1411.439,1415.175,1389.124,1399.53
2013-06-04,1399.552,1410.664,1395.891,1403.356
2013-06-05,1403.372,1423.726,1391.857,1413.921
2013-06-06,1413.89,1417.99,1377.909,1382.942
2013-06-09,1383.425,1389.062,1375.95,1386.367
2013-06-10,1386.309,1387.856,1366.087,1378.36
2013-06-11,1378.318,1394.75,1373.93,1388.762
2013-06-12,1388.972,1395.083,1374.584,1386.008
2013-06-13,1386.034,1392.664,1378.533,1390.538
2013-06-16,1391.224,1392.098,1380.609,1385.317
2013-06-17,1385.302,1386.131,1361.18,1367.688
2013-06-18,1367.676,1376.708,1349.304,1351.35
2013-06-19,1351.328,1352.363,1276.4,1285.002
2013-06-20,1284.997,1302.554,1269.633,1296.352
2013-06-23,1297.668,1301.544,1276.216,1282.333
2013-06-24,1282.342,1289.637,1271.764,1277.711
2013-06-25,1277.66,1278.247,1221.946,1226.648
2013-06-26,1226.665,1244.88,1197.05,1200.6
2013-06-27,1200.587,1235.464,1180.512,1234.686
2013-06-30,1234.015,1261.794,1225.426,1252.588
2013-07-01,1252.575,1267.652,1239.78,1243.42
2013-07-02,1243.4,1260.16,1236.954,1252.794
2013-07-03,1252.814,1258.16,1245.049,1248.857
2013-07-04,1249.908,1250.774,1208.306,1223.095
2013-07-07,1222.765,1238.8,1215.811,1237.098
2013-07-08,1237.079,1260.509,1233.658,1251.354
2013-07-09,1251.335,1266.085,1243.998,1259.774
2013-07-10,1259.638,1299.02,1259.458,1286.158
2013-07-11,1286.168,1288.807,1267.99,1285.589
2013-07-14,1285.287,1295.071,1274.262,1284.672
2013-07-15,1284.674,1295.76,1277.291,1292.109
2013-07-16,1292.096,1300.764,1270.37,1275.978
2013-07-17,1275.962,1288.876,1274.537,1284.264
2013-07-18,1284.285,1298.054,1282.596,1296.111
2013-07-21,1296.989,1339.512,1296.416,1335.885
2013-07-22,1335.9,1346.881,1326.738,1345.308
2013-07-23,1344.86,1346.802,1313.319,1322.246
2013-07-24,1322.232,1337.956,1309.047,1333.86
2013-07-25,1333.874,1340.995,1312.546,1333.274
2013-07-28,1334.036,1338.464,1322.991,1328.252
2013-07-29,1328.22,1330.2,1317.435,1326.426
2013-07-30,1326.455,1339.368,1305.968,1325.082
2013-07-31,1325.038,1331.24,1307.879,1310.172
2013-08-01,1310.184,1318.687,1283.313,1311.832
2013-08-04,1312.479,1320.866,1297.672,1303.09
2013-08-05,1303.076,1307.174,1279.384,1283.172
2013-08-06,1283.183,1289.577,1272.964,1287.59
2013-08-07,1287.543,1314.424,1283.108,1313.297
2013-08-08,1313.346,1317.346,1305.037,1314.5
2013-08-11,1315.07,1344.072,1315.044,1338.378
2013-08-12,1338.328,1341.493,1318.88,1321.614
2013-08-13,1321.598,1336.522,1316.006,1336.204
2013-08-14,1336.242,1370.254,1318.917,1366.176
2013-08-15,1366.154,1379.817,1357.804,1376.702
2013-08-18,1374.868,1384.652,1362.575,1365.948
2013-08-19,1365.964,1377.763,1352.424,1371.256
2013-08-20,1371.234,1379.25,1359.974,1366.72
2013-08-21,1366.705,1382.005,1355.365,1376.082
2013-08-22,1376.322,1400.187,1368.795,1397.778
2013-08-25,1398.012,1406.966,1389.552,1404.632
2013-08-26,1404.672,1423.837,1395.683,1415.21
2013-08-27,1415.197,1433.773,1413.596,1417.478
2013-08-28,1417.477,1418.684,1402.586,1407.794
2013-08-29,1407.804,1411.344,1392.316,1395.288
2013-09-01,1393.167,1398.352,1374.03,1390.576
2013-09-02,1391.498,1416.442,1384.629,1412.36
2013-09-03,1412.336,1415.05,1384.854,1391.586
2013-09-04,1391.569,1400.07,1365.126,1367.552
2013-09-05,1367.536,1393.556,1359.092,1391.87
2013-09-08,1391.532,1394.606,1382.16,1386.854
2013-09-09,1386.99,1391.434,1357.964,1364.028
2013-09-10,1363.945,1368.77,1356.852,1365.242
2013-09-11,1365.402,1366.782,1320.754,1321.654
2013-09-12,1321.662,1331.045,1305.013,1326.311
2013-09-15,1333.53,1334.94,1303.102,1312.966
2013-09-16,1313.018,1324.043,1306.216,1310.639
2013-09-17,1310.602,1367.648,1291.981,1364.1
2013-09-18,1364.042,1375.453,1358.782,1366.384
2013-09-19,1366.384,1368.224,1324.995,1325.996
2013-09-22,1327.591,1332.006,1313.604,1322.728
2013-09-23,1322.754,1329.412,1305.819,1323.446
2013-09-24,1323.62,1338.206,1316.707,1334.472
2013-09-25,1334.448,1339.496,1318.976,1324.044
2013-09-26,1324.052,1344.308,1319.89,1336.693
2013-09-27,1336.74,1336.74,1336.44,1336.616
2013-09-29,1341.934,1352.165,1322.804,1328.932
2013-09-30,1328.946,1337.535,1282.538,1287.642
2013-10-01,1287.616,1324.043,1277.99,1315.972
2013-10-02,1315.952,1322.484,1302.142,1316.87
2013-10-03,1316.894,1325.163,1305.693,1310.911
2013-10-06,1311.654,1329.17,1308.604,1323.134
2013-10-07,1323.055,1330.108,1315.713,1319.348
2013-10-08,1319.334,1321.93,1294.758,1305.869
2013-10-09,1305.868,1311.929,1281.779,1287.498
2013-10-10,1287.463,1294.784,1261.146,1272.133
2013-10-13,1274.909,1290.265,1268.687,1272.272
2013-10-14,1272.271,1288.172,1251.691,1282.224
2013-10-15,1282.256,1288.876,1269.345,1282.563
2013-10-16,1282.458,1324.512,1274.554,1320.56
2013-10-17,1320.568,1329.138,1311.868,1315.76
2013-10-20,1316.331,1324.271,1313.24,1316.067
2013-10-21,1316.078,1344.884,1310.244,1340.312
2013-10-22,1340.294,1342.351,1329.133,1333.378
2013-10-23,1333.427,1352.075,1330.398,1346.755
2013-10-24,1346.769,1355.752,1336.458,1350.708
2013-10-27,1353.247,1361.936,1346.476,1352.634
2013-10-28,1352.596,1360.601,1340.252,1345.101
2013-10-29,1345.073,1359.662,1334.746,1344.555
2013-10-30,1344.572,1344.822,1319.202,1323.138
2013-10-31,1323.1,1327.584,1306.16,1316.207
2013-11-03,1314.435,1322.664,1311.24,1314.831
2013-11-04,1314.82,1320.014,1305.914,1311.872
2013-11-05,1311.856,1322.238,1309.282,1317.872
2013-11-06,1317.862,1326.51,1296.646,1307.534
2013-11-07,1307.538,1313.899,1281.179,1288.729
2013-11-10,1288.834,1288.95,1279.238,1282.736
2013-11-11,1282.72,1285.804,1261.505,1268.08
2013-11-12,1268.088,1284.476,1265.972,1281.908
2013-11-13,1281.9,1294.444,1278.2,1287.18
2013-11-14,1287.182,1291.328,1280.502,1290.449
2013-11-17,1290.005,1290.005,1270.178,1275.516
2013-11-18,1275.52,1278.993,1269.268,1275.748
2013-11-19,1275.742,1276.494,1241.184,1244.294
2013-11-20,1244.294,1250.567,1236.868,1242.941
2013-11-21,1242.934,1249.006,1241.231,1243.738
2013-11-24,1242.691,1254.022,1225.693,1251.402
2013-11-25,1251.397,1258.372,1239.804,1242.812
2013-11-26,1242.824,1254.891,1236.423,1237.838
2013-11-27,1237.794,1245.934,1234.794,1244.1
2013-11-28,1243.283,1254.942,1240.914,1251.215
2013-12-01,1251.31,1251.576,1217.892,1219.643
2013-12-02,1219.614,1226.402,1215.422,1223.508
2013-12-03,1223.496,1251.836,1211.782,1243.658
2013-12-04,1243.654,1243.955,1217.152,1225.248
2013-12-05,1225.286,1245.02,1212.429,1228.952
2013-12-08,1230.467,1243.203,1225.384,1240.292
2013-12-09,1240.326,1267.964,1238.028,1262.234
2013-12-10,1262.237,1263.467,1251.242,1252.359
2013-12-11,1252.343,1257.08,1224.056,1225.422
2013-12-12,1225.408,1238.962,1220.644,1238.892
2013-12-15,1238.462,1252.128,1227.916,1241.423
2013-12-16,1241.478,1248.202,1227.402,1230.913
2013-12-17,1230.903,1244.762,1216.276,1218.426
2013-12-18,1218.416,1226.7,1187.414,1188.73
2013-12-19,1188.696,1207.671,1187.24,1203.356
2013-12-22,1204.161,1206.342,1192.832,1198.881
2013-12-23,1198.881,1205.656,1196.274,1204.046
2013-12-25,1204.903,1216.021,1201.296,1210.66
2013-12-26,1210.822,1219.08,1209.118,1213.404
2013-12-29,1213.404,1216.304,1194.934,1196.65
2013-12-30,1196.635,1214.888,1182.445,1205.094
2014-01-01,1205.186,1230.928,1203.666,1224.378
2014-01-02,1224.378,1240.478,1221.974,1236.896
2014-01-05,1237.603,1248.486,1214.4,1238.104
2014-01-06,1238.094,1245.408,1225.116,1232.12
2014-01-07,1232.132,1232.588,1218.562,1225.97
2014-01-08,1225.98,1231.662,1223.666,1228.063
2014-01-09,1228.07,1249.106,1227.269,1248.31
2014-01-12,1248.343,1255.258,1243.801,1253.192
2014-01-13,1253.183,1255.437,1241.865,1245.062
2014-01-14,1245.082,1245.378,1234.29,1241.879
2014-01-15,1241.871,1245.443,1236.48,1242.456
2014-01-16,1242.462,1255.046,1237.908,1253.868
2014-01-19,1253.22,1262.556,1252.677,1254.936
2014-01-20,1254.668,1255.91,1235.72,1241.444
2014-01-21,1241.414,1243.784,1236.019,1237.208
2014-01-22,1237.208,1265.647,1231.696,1264.111
2014-01-23,1264.105,1272.733,1256.997,1269.884
2014-01-26,1270.22,1279.29,1252.156,1257.152
2014-01-27,1257.151,1261.846,1248.939,1256.855
2014-01-28,1256.857,1270.28,1249.08,1267.473
2014-01-29,1267.474,1268.719,1238.123,1243.808
2014-01-30,1243.836,1255.054,1238.594,1244.476
2014-02-02,1243.496,1266.44,1240.886,1257.674
2014-02-03,1257.674,1261.08,1247.358,1254.567
2014-02-04,1254.568,1274.572,1252.412,1257.878
2014-02-05,1257.862,1267.065,1252.909,1258.254
2014-02-06,1258.244,1272.032,1256.302,1267.518
2014-02-09,1265.828,1278.072,1265.174,1274.846
2014-02-10,1274.852,1293.974,1273.855,1291.313
2014-02-11,1290.826,1296.432,1284.09,1291.18
2014-02-12,1291.282,1303.092,1286.381,1302.865
2014-02-13,1302.966,1321.43,1299.948,1318.834
2014-02-16,1318.71,1329.964,1318.617,1328.799
2014-02-17,1328.837,1332.308,1312.708,1322.043
2014-02-18,1322.053,1322.976,1308.929,1311.658
2014-02-19,1311.548,1325.179,1307.478,1322.866
2014-02-20,1322.862,1328.732,1316.122,1324.296
2014-02-23,1325.635,1339.056,1318.808,1337.11
2014-02-24,1337.094,1343.714,1331.362,1340.64
2014-02-25,1340.689,1345.49,1322.617,1330.626
2014-02-26,1330.647,1334.423,1323.879,1331.082
2014-02-27,1331.444,1333.401,1319.656,1326.561
2014-03-02,1330.746,1354.85,1330.414,1350.59
2014-03-03,1350.717,1352.664,1331.35,1334.486
2014-03-04,1334.576,1341.946,1332.732,1336.921
2014-03-05,1336.927,1353.853,1331.27,1350.807
2014-03-06,1350.903,1353.085,1327.812,1340.082
2014-03-09,1340.165,1344.72,1328.152,1339.782
2014-03-10,1340.114,1352.656,1337.814,1348.848
2014-03-11,1349.043,1371.028,1345.52,1366.826
2014-03-12,1366.67,1375.088,1364.655,1370.341
2014-03-13,1370.778,1388.125,1368.002,1383.248
2014-03-16,1382.698,1392.324,1361.998,1367.349
2014-03-17,1367.687,1367.958,1350.852,1355.654
2014-03-18,1355.445,1359.804,1327.709,1329.653
2014-03-19,1329.713,1334.718,1320.579,1327.952
2014-03-20,1327.92,1342.568,1327.73,1334.569
2014-03-23,1333.008,1335.383,1307.98,1308.911
2014-03-24,1309.227,1317.442,1305.664,1311.19
2014-03-25,1311.275,1316.494,1298.789,1304.643
2014-03-26,1304.35,1306.932,1289.18,1291.292
2014-03-27,1291.23,1298.822,1285.763,1295.02
2014-03-30,1294.399,1298.651,1282.466,1284.006
2014-03-31,1284.096,1288.132,1277.834,1278.946
2014-04-01,1278.954,1294.615,1278.694,1289.796
2014-04-02,1289.878,1293.989,1281.763,1286.672
2014-04-03,1286.426,1307.0,1284.299,1303.422
2014-04-06,1303.803,1304.235,1295.744,1297.12
2014-04-07,1296.826,1314.476,1296.5,1308.628
2014-04-08,1308.726,1315.214,1300.985,1311.868
2014-04-09,1311.764,1324.66,1310.884,1319.022
2014-04-10,1319.02,1323.979,1314.113,1318.612
2014-04-13,1320.966,1331.26,1318.73,1328.236
2014-04-14,1327.739,1328.336,1282.236,1302.846
2014-04-15,1302.72,1307.14,1293.616,1302.584
2014-04-16,1302.416,1304.304,1293.195,1295.074
2014-04-17,1295.169,1295.877,1295.075,1295.79
2014-04-20,1295.113,1302.007,1281.985,1289.966
2014-04-21,1289.926,1292.974,1276.5,1283.946
2014-04-22,1283.585,1289.126,1280.992,1283.626
2014-04-23,1283.569,1298.876,1268.602,1293.348
2014-04-24,1293.406,1305.168,1290.472,1302.998
2014-04-27,1303.332,1306.628,1292.108,1296.665
2014-04-28,1296.301,1301.504,1286.376,1296.006
2014-04-29,1295.969,1298.28,1285.024,1291.426
2014-04-30,1291.573,1293.033,1277.368,1284.314
2014-05-01,1284.19,1304.804,1273.822,1299.66
2014-05-04,1300.811,1315.713,1299.513,1310.143
2014-05-05,1310.661,1314.178,1304.417,1308.014
2014-05-06,1308.275,1314.706,1286.648,1289.828
2014-05-07,1289.7,1295.584,1284.707,1289.38
2014-05-08,1289.475,1294.5,1285.562,1289.005
2014-05-11,1290.141,1304.15,1277.632,1295.732
2014-05-12,1295.853,1298.946,1289.165,1293.759
2014-05-13,1293.634,1309.19,1291.596,1305.952
2014-05-14,1305.799,1307.23,1290.922,1296.244
2014-05-15,1296.135,1298.366,1287.764,1293.386
2014-05-18,1292.797,1305.576,1289.503,1293.129
2014-05-19,1292.961,1297.034,1285.988,1294.195
2014-05-20,1294.785,1296.358,1283.444,1291.966
2014-05-21,1291.661,1303.944,1290.09,1294.166
2014-05-22,1294.017,1295.601,1286.664,1292.584
2014-05-25,1293.682,1294.436,1290.818,1292.534
2014-05-26,1292.777,1293.504,1264.392,1264.868
2014-05-27,1264.58,1267.288,1256.014,1258.16
2014-05-28,1258.181,1260.586,1251.462,1255.704
2014-05-29,1255.234,1260.532,1242.323,1249.669
2014-06-01,1250.158,1250.996,1240.974,1243.737
2014-06-02,1243.391,1247.808,1240.799,1244.902
2014-06-03,1244.29,1249.169,1242.984,1243.815
2014-06-04,1243.616,1257.957,1241.076,1253.673
2014-06-05,1253.63,1257.963,1246.04,1252.976
2014-06-08,1252.526,1257.169,1251.587,1252.163
2014-06-09,1251.491,1263.49,1250.338,1260.057
2014-06-10,1260.81,1265.461,1257.48,1260.84
2014-06-11,1260.896,1274.914,1260.014,1273.253
2014-06-12,1273.756,1278.084,1270.928,1277.201
2014-06-15,1277.236,1284.92,1270.73,1271.964
2014-06-16,1271.803,1273.445,1258.157,1270.45
2014-06-17,1271.258,1278.708,1266.275,1277.825
2014-06-18,1278.689,1321.591,1276.092,1320.276
2014-06-19,1320.257,1322.111,1306.502,1314.742
2014-06-22,1314.467,1318.686,1310.054,1317.588
2014-06-23,1318.529,1326.104,1314.004,1318.274
2014-06-24,1317.558,1324.843,1306.076,1319.037
2014-06-25,1318.378,1319.986,1306.392,1316.306
2014-06-26,1316.574,1322.446,1312.782,1315.417
2014-06-29,1316.194,1329.48,1310.341,1327.29
2014-06-30,1327.419,1332.541,1323.834,1326.147
2014-07-01,1327.067,1332.182,1321.302,1326.97
2014-07-02,1327.272,1328.24,1309.178,1319.68
2014-07-03,1319.79,1323.366,1318.693,1320.574
2014-07-06,1320.73,1320.972,1311.226,1319.797
2014-07-07,1319.612,1324.91,1313.483,1319.34
2014-07-08,1319.858,1331.994,1317.8,1327.756
2014-07-09,1328.049,1345.146,1324.402,1336.005
2014-07-10,1334.995,1339.326,1333.792,1337.936
2014-07-13,1338.704,1339.866,1302.896,1307.324
2014-07-14,1308.384,1313.837,1292.203,1293.747
2014-07-15,1293.269,1303.914,1292.519,1299.114
2014-07-16,1299.074,1325.462,1297.692,1319.11
2014-07-17,1319.449,1324.914,1304.519,1310.585
2014-07-20,1310.053,1318.451,1307.39,1312.784
2014-07-21,1313.201,1315.961,1301.877,1306.458
2014-07-22,1307.087,1311.24,1303.227,1304.622
2014-07-23,1304.61,1305.318,1287.62,1293.768
2014-07-24,1294.343,1308.436,1291.001,1306.378
2014-07-27,1308.066,1309.391,1301.533,1303.871
2014-07-28,1304.595,1312.235,1296.326,1299.014
2014-07-29,1298.79,1303.865,1292.102,1296.078
2014-07-30,1295.942,1297.389,1280.412,1282.916
2014-07-31,1283.26,1297.664,1279.996,1293.672
2014-08-03,1293.672,1295.588,1286.177,1288.394
2014-08-04,1288.394,1294.286,1282.687,1288.689
2014-08-05,1289.326,1309.835,1287.73,1305.818
2014-08-06,1306.799,1314.805,1302.045,1312.48
2014-08-07,1312.48,1322.714,1305.705,1309.878
2014-08-10,1309.025,1311.537,1305.178,1308.282
2014-08-11,1307.715,1317.863,1305.737,1309.614
2014-08-12,1310.257,1315.083,1304.804,1312.673
2014-08-13,1313.063,1319.542,1308.7,1313.226
2014-08-14,1312.66,1315.168,1292.271,1305.024
2014-08-17,1303.623,1303.854,1295.757,1298.574
2014-08-18,1298.57,1302.45,1293.95,1295.894
2014-08-19,1295.742,1298.366,1287.62,1291.75
2014-08-20,1292.095,1292.181,1273.055,1276.921
2014-08-21,1276.921,1283.042,1274.376,1280.51
2014-08-24,1279.938,1281.502,1267.61,1276.654
2014-08-25,1277.273,1291.032,1275.256,1281.24
2014-08-26,1281.867,1287.552,1280.133,1282.874
2014-08-27,1283.046,1296.574,1282.27,1289.672
2014-08-28,1289.477,1291.514,1283.751,1286.516
2014-08-31,1287.019,1290.09,1284.838,1287.008
2014-09-01,1286.656,1287.612,1262.664,1265.548
2014-09-02,1266.144,1271.774,1261.224,1269.538
2014-09-03,1269.538,1277.531,1260.718,1261.495
2014-09-04,1261.0,1274.018,1257.449,1269.11
2014-09-07,1268.983,1271.894,1251.523,1255.381
2014-09-08,1255.748,1258.274,1247.537,1255.304
2014-09-09,1255.022,1257.958,1243.967,1249.825
2014-09-10,1249.87,1250.408,1234.952,1240.928
2014-09-11,1241.116,1241.677,1227.602,1229.837
2014-09-14,1228.223,1238.878,1225.847,1233.62
2014-09-15,1233.62,1241.998,1231.656,1235.714
2014-09-16,1235.403,1239.214,1221.442,1223.098
2014-09-17,1223.924,1228.158,1215.59,1225.104
2014-09-18,1225.3,1228.78,1213.838,1215.764
2014-09-21,1215.848,1220.509,1208.158,1215.146
2014-09-22,1214.492,1236.106,1213.95,1223.485
2014-09-23,1224.161,1226.092,1215.811,1217.171
2014-09-24,1217.171,1224.784,1206.894,1221.506
2014-09-25,1221.898,1231.394,1212.442,1217.989
2014-09-28,1218.384,1223.341,1214.958,1215.878
2014-09-29,1216.197,1220.268,1204.442,1207.998
2014-09-30,1207.406,1219.584,1204.834,1213.587
2014-10-01,1212.589,1222.49,1208.731,1214.326
2014-10-02,1214.326,1215.342,1190.096,1191.975
2014-10-05,1192.118,1209.063,1183.076,1207.137
2014-10-06,1207.057,1213.73,1203.074,1208.814
2014-10-07,1208.243,1224.15,1204.994,1221.146
2014-10-08,1220.506,1233.563,1219.036,1224.442
2014-10-09,1225.204,1225.464,1217.568,1223.059
2014-10-12,1223.412,1237.884,1222.856,1235.741
2014-10-13,1235.587,1238.058,1231.127,1232.609
2014-10-14,1233.139,1249.8,1221.968,1241.848
2014-10-15,1242.106,1245.382,1235.206,1238.902
2014-10-16,1239.372,1241.8,1231.814,1238.02
2014-10-19,1239.033,1248.832,1234.632,1247.058
2014-10-20,1247.146,1255.404,1245.367,1248.757
2014-10-21,1248.376,1250.014,1240.527,1241.383
2014-10-22,1241.473,1244.682,1226.317,1231.95
2014-10-23,1231.95,1234.392,1229.002,1231.204
2014-10-26,1230.702,1232.194,1225.165,1226.387
2014-10-27,1226.152,1235.824,1222.675,1228.68
2014-10-28,1228.728,1230.736,1208.328,1212.172
2014-10-29,1212.394,1216.77,1196.12,1199.098
2014-10-30,1198.477,1202.883,1161.452,1173.157
2014-11-02,1171.505,1174.058,1161.917,1165.664
2014-11-03,1165.936,1175.79,1164.035,1168.608
2014-11-04,1169.004,1169.98,1137.78,1140.049
2014-11-05,1141.01,1149.622,1138.228,1141.71
2014-11-06,1142.34,1178.964,1131.492,1177.585
2014-11-09,1177.904,1178.527,1147.376,1151.92
2014-11-10,1151.696,1173.348,1146.192,1163.965
2014-11-11,1163.965,1170.322,1157.338,1162.496
2014-11-12,1163.22,1168.741,1154.032,1162.342
2014-11-13,1162.904,1193.828,1146.862,1188.45
2014-11-16,1186.508,1194.49,1181.51,1186.662
2014-11-17,1187.403,1204.662,1183.456,1197.18
2014-11-18,1197.18,1202.397,1175.028,1182.702
2014-11-19,1182.702,1197.318,1176.933,1193.732
2014-11-20,1193.975,1208.09,1186.783,1201.514
2014-11-23,1200.334,1204.406,1192.816,1197.122
2014-11-24,1197.434,1203.132,1190.366,1200.664
2014-11-25,1200.804,1201.895,1195.011,1197.876
2014-11-26,1198.708,1199.81,1185.689,1190.74
2014-11-27,1192.143,1193.334,1165.177,1167.046
2014-11-30,1160.109,1221.44,1142.784,1211.994
2014-12-01,1210.981,1213.248,1191.934,1198.438
2014-12-02,1198.349,1215.356,1194.058,1209.515
2014-12-03,1210.156,1213.535,1201.175,1205.235
2014-12-04,1205.795,1207.693,1186.422,1192.359
2014-12-07,1190.574,1209.106,1187.296,1203.378
2014-12-08,1202.741,1238.326,1199.352,1231.154
2014-12-09,1231.154,1238.427,1224.786,1226.292
2014-12-10,1225.474,1232.936,1216.045,1227.886
2014-12-11,1227.281,1228.34,1214.353,1222.462
2014-12-14,1221.084,1224.377,1190.805,1193.286
2014-12-15,1193.562,1223.669,1187.464,1196.988
2014-12-16,1196.738,1203.102,1183.269,1189.842
2014-12-17,1188.963,1214.058,1188.523,1198.616
2014-12-18,1198.616,1201.478,1193.71,1195.666
2014-12-21,1195.528,1203.675,1170.78,1176.507
2014-12-22,1177.268,1185.094,1172.63,1176.614
2014-12-23,1176.958,1181.294,1172.963,1174.576
2014-12-25,1175.124,1199.26,1175.014,1196.531
2014-12-28,1194.743,1197.631,1178.984,1183.253
2014-12-29,1183.648,1211.008,1180.767,1200.508
2014-12-30,1200.508,1203.909,1181.938,1182.789
2015-01-01,1184.161,1195.137,1167.622,1188.772
2015-01-04,1188.893,1207.662,1178.311,1204.693
2015-01-05,1204.438,1223.28,1201.79,1218.51
2015-01-06,1218.881,1219.448,1208.954,1211.577
2015-01-07,1211.134,1216.866,1204.504,1208.949
2015-01-08,1208.949,1224.301,1206.94,1223.334
2015-01-11,1222.857,1235.985,1217.618,1233.637
2015-01-12,1233.012,1244.386,1227.292,1230.514
2015-01-13,1230.514,1244.554,1225.085,1228.537
2015-01-14,1228.92,1266.9,1226.135,1262.595
2015-01-15,1262.54,1282.172,1255.091,1280.197
2015-01-18,1280.436,1281.786,1272.102,1277.036
2015-01-19,1276.003,1297.219,1274.148,1295.212
2015-01-20,1294.174,1305.722,1284.658,1293.182
2015-01-21,1293.58,1307.788,1279.323,1302.584
2015-01-22,1302.584,1302.88,1284.443,1294.714
2015-01-25,1293.177,1299.38,1275.934,1281.338
2015-01-26,1281.882,1297.666,1272.344,1292.364
2015-01-27,1291.592,1293.805,1279.712,1284.39
2015-01-28,1283.845,1286.036,1251.905,1257.268
2015-01-29,1257.924,1284.932,1257.17,1283.956
2015-02-01,1282.968,1283.476,1266.327,1274.466
2015-02-02,1274.157,1286.208,1255.588,1260.298
2015-02-03,1261.017,1272.987,1256.698,1269.134
2015-02-04,1270.04,1274.482,1256.206,1264.778
2015-02-05,1264.391,1268.9,1228.438,1234.459
2015-02-08,1236.945,1243.79,1234.352,1239.106
2015-02-09,1239.434,1245.986,1230.988,1233.507
