customerID,gender,SeniorCitizen,Partner,Dependents
7399-QHBJS,Female,0,Yes,Yes
3049-SOLAY,Female,0,Yes,No
0997-YTLNY,Female,0,No,Yes
3317-HRTNN,Female,1,No,No
9479-HYNYL,Female,0,Yes,No
3235-ETOOB,Male,0,Yes,No
9708-KFDBY,Male,0,No,No
8058-INTPH,Female,0,No,No
3642-GKTCT,Female,0,No,No
0774-RMNUW,Female,0,Yes,Yes
1334-PDUKM,Female,0,Yes,No
0756-MPZRL,Male,0,No,No
2242-MFOTG,Male,0,No,No
2927-CVULT,Female,0,Yes,Yes
2144-BFDSO,Female,1,Yes,No
8745-PVESG,Female,0,No,No
7647-GYYKX,Female,0,Yes,Yes
5647-FXOTP,Female,1,Yes,No
5569-OUICF,Female,1,Yes,No
8821-XNHVZ,Female,0,Yes,Yes
2082-OJVTK,Male,0,Yes,Yes
9700-ISPUP,Female,0,Yes,Yes
9839-ETQOE,Male,0,No,Yes
6078-VESFR,Male,1,Yes,No
9027-TMATR,Female,0,Yes,No
5940-NFXKV,Male,0,Yes,Yes
1941-HOSAM,Male,0,Yes,Yes
9110-HSGTV,Female,0,No,No
0704-VCUMB,Female,0,Yes,No
6171-ZTVYB,Male,0,Yes,No
8053-WWDRO,Female,0,Yes,No
9564-KCLHR,Male,0,No,No
1935-IMVBB,Male,0,Yes,No
2535-PBCGC,Female,0,Yes,No
2082-CEFLT,Male,0,No,No
1470-PSXNM,Male,0,Yes,Yes
1213-NGCUN,Female,0,No,No
2498-XLDZR,Female,0,Yes,Yes
9866-OCCKE,Female,1,Yes,No
5338-YHWYT,Male,0,No,Yes
7718-UPSKJ,Female,0,Yes,No
8731-WBBMB,Female,0,Yes,No
1448-CYWKC,Female,0,Yes,Yes
7901-IIDQV,Male,0,No,No
2690-DVRVK,Male,0,Yes,Yes
5688-KZTSN,Male,0,Yes,Yes
1270-XKUCC,Female,0,Yes,Yes
0334-ZFJSR,Female,0,Yes,No
2894-QOJRX,Female,0,Yes,No
5747-PMBSQ,Male,1,Yes,No
5583-EJXRD,Male,0,Yes,Yes
4565-EVZMJ,Female,0,No,No
3143-JQEGI,Female,0,Yes,Yes
6386-SZZKH,Female,0,Yes,Yes
3327-YBAKM,Female,0,Yes,No
9441-QHEVC,Male,0,No,No
6705-LNMDD,Male,0,No,No
2580-ASVVY,Female,0,Yes,No
3370-GQEAL,Male,0,Yes,Yes
5032-USPKF,Female,0,No,No
2982-IHMFT,Female,1,No,No
3521-SYVOR,Female,0,No,No
4254-QPEDE,Female,0,Yes,No
6283-GITPX,Male,0,No,Yes
9526-JAWYF,Male,0,No,No
0771-CHWSK,Male,0,No,No
9788-HNGUT,Male,0,Yes,No
9495-REDIY,Male,0,No,Yes
5375-XLDOF,Male,0,Yes,Yes
1172-VIYBP,Male,0,Yes,Yes
5649-VUKMC,Female,0,No,No
6559-PDZLR,Male,0,No,No
8992-OBVDG,Male,0,No,No
4273-MBHYA,Female,0,No,Yes
4724-WXVWF,Male,0,No,No
5701-GUXDC,Female,0,Yes,No
1460-UZPRJ,Male,0,Yes,No
6082-GLJIX,Male,0,No,No
5143-EGQFK,Female,1,No,No
4919-IKATY,Male,0,Yes,Yes
2495-TTHBQ,Female,0,No,Yes
0485-ZBSLN,Male,0,Yes,Yes
3810-PJUHR,Male,0,Yes,Yes
9050-QLROH,Male,0,No,No
0847-HGRML,Male,0,No,Yes
8232-CTLKO,Female,0,Yes,Yes
9227-YBAXE,Female,0,Yes,Yes
6168-WFVVF,Female,1,No,No
9860-LISIZ,Female,0,No,No
0112-QAWRZ,Male,0,Yes,Yes
0877-SDMBN,Female,0,No,No
2786-GCDPI,Female,1,No,No
4043-MKDTV,Male,0,Yes,No
8065-YKXKD,Female,0,No,No
9637-EIHEQ,Female,0,No,No
9229-RQABD,Male,0,No,No
8313-KTIHG,Male,0,No,No
5320-BRKGK,Female,0,Yes,Yes
6284-KMNUF,Female,0,Yes,No
9689-PTNPG,Male,0,No,No
9465-RWMXL,Male,0,Yes,No
6229-UOLQL,Male,0,Yes,Yes
2362-IBOOY,Male,0,No,No
3137-LUPIX,Female,0,No,No
0843-WTBXE,Male,0,No,No
6143-JQKEA,Male,0,No,No
8676-OOQEJ,Male,0,No,No
5515-IDEJJ,Male,0,Yes,Yes
9701-CDXHR,Female,0,Yes,No
7450-NWRTR,Male,1,No,No
8124-NZVGJ,Female,0,No,No
2162-FRZAA,Male,0,Yes,Yes
5376-DEQCP,Female,0,No,No
5118-MUEYH,Female,0,Yes,No
9095-HFAFX,Female,0,No,No
5627-TVBPP,Female,0,No,Yes
2379-ENZGV,Male,0,No,No
3936-QQFLL,Male,0,No,No
2589-AYCRP,Female,0,No,No
4067-HLYQI,Female,0,No,No
5124-EOGYE,Male,0,No,No
5057-RKGLH,Female,0,Yes,Yes
0292-WEGCH,Female,0,Yes,Yes
8910-ICHIU,Female,0,No,No
4097-YODCF,Male,0,No,Yes
9715-WZCLW,Male,0,Yes,Yes
9786-YWNHU,Female,0,Yes,Yes
6407-GSJNL,Female,0,No,No
6005-OBZPH,Female,1,No,No
4049-ZPALD,Female,0,Yes,No
7932-WPTDS,Female,1,Yes,No
3733-UOCWF,Male,1,Yes,No
6833-JMZYP,Female,0,No,No
2722-VOJQL,Male,0,No,No
1310-QRITU,Female,0,No,No
8961-QDZZJ,Female,0,Yes,Yes
9715-SBVSU,Male,0,Yes,Yes
8490-BXHEO,Male,1,No,No
7173-TETGO,Female,1,Yes,No
7929-SKFGK,Male,0,Yes,No
2300-RQGOI,Female,0,No,No
3563-SVYLG,Male,0,Yes,Yes
5228-EXCET,Male,0,No,No
6435-VWCCY,Male,1,Yes,No
4998-IKFSE,Female,0,No,No
8630-QSGXK,Male,0,Yes,No
2455-USLMV,Female,0,No,No
7394-FKDNK,Female,0,Yes,No
9488-FVZCC,Female,0,Yes,Yes
6331-LWDTQ,Male,0,No,No
5995-WWKKG,Female,0,No,No
1597-FZREH,Female,0,No,No
7879-CGSFV,Male,0,No,No
9921-EZKBY,Male,0,No,Yes
7432-FFVAR,Female,0,Yes,Yes
7246-ZGQDF,Female,0,No,Yes
7000-WCEVQ,Female,1,No,No
0727-IWKVK,Male,0,Yes,No
5959-BELXA,Male,1,No,No
4456-RHSNB,Female,0,Yes,Yes
3512-IZIKN,Female,0,Yes,No
2481-SBOYW,Female,0,No,Yes
7109-MFBYV,Male,0,No,No
1833-TCXKK,Male,0,Yes,No
1832-PEUTS,Male,0,Yes,Yes
6141-OOXUQ,Male,0,No,No
8660-BUETV,Female,0,No,No
0580-PIQHM,Female,0,Yes,Yes
5696-CEIQJ,Male,0,Yes,Yes
7503-ZGUZJ,Male,0,No,No
1696-HXOWK,Female,0,Yes,No
3026-ATZYV,Female,0,Yes,Yes
4012-YCFAI,Male,0,Yes,No
2506-TNFCO,Female,1,Yes,No
9970-QBCDA,Female,0,No,No
8718-PTMEZ,Female,0,No,No
9496-IVVRP,Female,0,Yes,Yes
2207-OBZNX,Male,0,No,No
2657-VPXTA,Female,0,Yes,Yes
6551-VLJMV,Male,0,Yes,No
1221-GHZEP,Female,0,No,No
9289-LBQVU,Male,0,Yes,No
6142-VSJQO,Female,0,Yes,Yes
3458-IDMFK,Male,0,No,No
6933-FHBZC,Female,0,No,No
0221-NAUXK,Male,0,No,Yes
9770-KXGQU,Female,0,No,No
6437-UKHMV,Female,0,No,No
6538-POCHL,Male,0,No,No
6726-NNFWD,Female,1,Yes,No
3002-WQZWT,Female,0,No,No
4277-UDIEF,Male,0,Yes,Yes
1208-NBVFH,Male,0,Yes,Yes
4912-PIGUY,Female,0,No,No
1114-CENIM,Male,0,No,Yes
6060-DRTNL,Female,1,No,No
2725-TTRIQ,Female,0,Yes,Yes
3374-TTZTK,Male,0,Yes,No
8990-ZXLSU,Female,0,No,No
2275-RBYQS,Female,0,No,No
8473-VUVJN,Male,1,No,No
6289-CPNLD,Male,0,Yes,Yes
5536-SLHPM,Female,0,Yes,No
4419-UJMUS,Male,0,Yes,Yes
7794-JASDG,Male,0,No,No
7609-YBPXG,Male,0,No,No
5519-TEEUH,Male,0,No,Yes
7856-GANIL,Male,1,Yes,No
0804-XBFBV,Female,0,No,Yes
2676-OXPPQ,Male,0,No,No
3703-TTEPD,Male,0,No,No
2799-TSLAG,Female,0,Yes,Yes
0196-VULGZ,Female,1,Yes,No
8837-VVWLQ,Female,0,No,No
2696-NARTR,Male,0,No,No
2208-NKVVH,Male,0,Yes,Yes
7614-QVWQL,Male,0,Yes,Yes
1976-CFOCS,Female,1,Yes,No
4631-OACRM,Male,1,No,No
7139-JZFVG,Male,0,Yes,Yes
4987-GQWPO,Male,0,No,No
3755-JBMNH,Male,1,Yes,No
1757-TCATG,Male,0,Yes,Yes
6345-ULYRW,Male,1,Yes,No
4776-XSKYQ,Female,0,Yes,Yes
8048-DSDFQ,Male,0,No,No
5753-QQWPW,Female,0,No,No
6010-DDPPW,Male,0,Yes,No
1809-DMJHQ,Female,0,No,Yes
6693-FRIRW,Male,0,No,No
6586-MYGKD,Male,0,Yes,No
3173-NVMPX,Female,0,Yes,Yes
0248-PGHBZ,Female,1,No,No
0623-GDISB,Female,0,No,No
2892-GESUL,Female,0,Yes,Yes
6923-EFPNL,Male,0,No,No
7472-EQOAV,Male,1,Yes,Yes
9574-RKJIF,Male,0,Yes,Yes
2043-WVTQJ,Male,0,Yes,No
8034-RYTVV,Female,0,No,No
3863-QSTYI,Male,0,No,No
2619-WFQWU,Female,0,No,No
5044-LRQAQ,Female,0,Yes,No
1716-LSAMB,Male,0,Yes,Yes
1333-PBMXB,Female,0,Yes,Yes
6546-OPBBH,Male,0,Yes,Yes
5985-BEHZK,Female,1,Yes,No
9127-QRZMH,Male,0,Yes,No
5919-VCZYM,Male,0,No,No
9644-KVCNC,Female,0,No,No
2137-DQMEV,Male,0,Yes,Yes
8174-LNWMW,Female,0,No,No
9279-CJEOJ,Female,1,No,No
7964-VEXDG,Male,0,No,Yes
2404-JIBFC,Female,0,Yes,Yes
0778-NELLA,Male,0,No,No
8029-XYPWT,Male,1,Yes,No
4614-NUVZD,Female,0,No,No
4632-PAOYU,Male,0,Yes,Yes
3803-KMQFW,Female,0,Yes,Yes
6804-GDMOI,Female,0,No,No
2990-OGYTD,Female,0,Yes,No
6646-JPPHA,Female,1,No,No
9572-MTILT,Male,0,Yes,No
7658-UYUQS,Male,1,Yes,No
7880-XSOJX,Male,0,No,No
9611-CTWIH,Female,0,No,No
4589-IUAJB,Male,0,Yes,No
0329-GTIAJ,Female,0,No,No
8746-BFOAJ,Male,1,No,No
8457-XIGKN,Male,0,No,No
6072-NUQCB,Male,0,Yes,Yes
6629-CZTTH,Male,0,No,No
8838-GPHZP,Female,0,No,No
8750-QWZAJ,Female,0,Yes,Yes
5364-EVNIB,Male,0,No,No
6918-UMQCG,Female,0,No,No
0675-NCDYU,Female,0,Yes,Yes
6339-DKLMK,Female,0,No,No
1346-PJWTK,Male,0,Yes,No
5088-QZLRL,Male,0,No,No
8023-QHAIO,Female,1,Yes,No
4397-FRLTA,Female,0,No,No
3057-VJJQE,Male,0,No,No
5087-SUURX,Female,0,Yes,No
2302-OUZXB,Male,0,Yes,No
8133-ANHHJ,Female,1,No,No
2270-CHBFN,Female,0,Yes,No
0013-EXCHZ,Female,1,Yes,No
5982-FPVQN,Female,0,Yes,Yes
9107-UKCKY,Male,0,Yes,No
4654-ULTTN,Male,0,Yes,No
5550-VFRLC,Female,1,No,No
5546-BYZSM,Female,0,No,No
1492-KGETH,Male,0,Yes,Yes
4929-BSTRX,Female,0,No,No
4163-HFTUK,Male,0,No,No
8215-NGSPE,Female,0,Yes,Yes
2225-ZRGSG,Female,0,Yes,Yes
8859-YSTWS,Male,0,No,No
5271-YNWVR,Male,0,Yes,Yes
7601-DHFWZ,Female,0,No,No
2657-ALMWY,Female,1,Yes,No
6330-JKLPC,Male,0,Yes,No
4667-OHGKG,Male,0,No,No
1998-VHJHK,Female,0,No,No
1707-HABPF,Female,1,No,No
1660-HSOOQ,Male,0,No,No
7253-UVNDW,Female,0,No,No
0487-VVUVK,Male,0,Yes,Yes
7228-OMTPN,Male,0,No,No
5063-IUOKK,Male,0,No,No
4508-OEBEY,Male,0,Yes,No
0027-KWYKW,Female,0,Yes,Yes
2308-STERM,Female,0,No,No
5982-XMDEX,Female,0,No,No
6284-AHOOQ,Male,1,No,No
6051-PTVNS,Female,0,Yes,Yes
2344-JMOGN,Male,0,Yes,No
3799-ISUZQ,Male,0,Yes,Yes
2877-VDUER,Female,0,Yes,Yes
9152-AMKAK,Male,0,No,No
1794-HBQTJ,Female,0,No,No
9432-VOFYX,Male,0,No,No
8049-WJCLQ,Male,0,Yes,Yes
6586-PSJOX,Male,0,No,Yes
2460-FPSYH,Female,1,No,No
9705-ZJBCG,Female,0,Yes,Yes
4818-DRBQT,Male,0,Yes,No
1320-HTRDR,Female,0,No,No
6847-KJLTS,Female,1,Yes,No
9670-BPNXF,Female,0,No,No
3913-FCUUW,Female,0,Yes,Yes
3301-VKTGC,Male,0,Yes,Yes
1493-AMTIE,Male,0,No,No
9555-SAHUZ,Female,0,Yes,Yes
0816-TSPHQ,Male,0,No,No
9932-WBWIK,Male,0,No,No
4619-EVPHY,Female,1,Yes,No
5286-YHCVC,Male,0,Yes,No
6424-ELEYH,Female,0,Yes,No
4391-RESHN,Male,0,No,No
9115-YQHGA,Male,0,No,No
4462-CYWMH,Male,1,Yes,No
8963-MQVYN,Female,0,No,Yes
2458-EOMRE,Female,0,No,No
9334-GWGOW,Male,1,Yes,No
6821-BUXUX,Female,0,No,No
5028-HTLJB,Male,1,No,No
9801-GDWGV,Female,0,No,No
6542-LWGXJ,Male,0,Yes,No
5567-GZKQY,Male,0,No,No
1222-LRYKO,Male,0,No,Yes
2320-JRSDE,Female,0,Yes,Yes
2087-QAREY,Female,0,Yes,No
0601-WZHJF,Male,0,Yes,No
4423-JWZJN,Male,0,Yes,Yes
5143-WMWOG,Male,0,No,No
6490-FGZAT,Male,0,No,No
5393-RXQSZ,Male,0,No,No
7452-FOLON,Male,0,No,Yes
2320-TZRRH,Female,0,No,No
0231-LXVAP,Male,0,No,No
9444-JTXHZ,Male,0,Yes,No
4942-VZZOM,Male,0,Yes,No
5510-BOIUJ,Male,0,No,Yes
7502-BNYGS,Female,0,Yes,No
4291-HYEBC,Female,1,Yes,Yes
6147-CBCRA,Female,0,Yes,No
6047-SUHPR,Male,0,Yes,Yes
4471-KXAUH,Female,0,Yes,No
9752-ZNQUT,Female,0,No,No
7638-QVMVY,Female,0,No,No
1576-PFZIW,Male,1,Yes,No
5666-MBJPT,Male,0,No,No
7312-XSBAT,Male,0,No,No
3096-GKWEB,Male,0,Yes,No
2371-JQHZZ,Male,0,Yes,No
0674-GCDXG,Male,0,No,No
1121-QSIVB,Female,0,No,Yes
4396-KLSEH,Male,0,No,No
3244-DCJWY,Female,0,No,No
2824-MYYBN,Female,0,Yes,Yes
0875-CABNR,Female,1,No,No
6345-HOVES,Male,0,No,No
8318-LCNBW,Male,0,Yes,No
6469-QJKZW,Female,0,Yes,No
0147-ESWWR,Female,1,Yes,No
1217-VASWC,Male,1,Yes,No
7812-FZHPE,Female,0,Yes,Yes
6370-ZVHDV,Female,0,Yes,No
5915-DGNVC,Female,0,Yes,No
6260-XLACS,Male,0,No,No
3566-CAAYU,Female,0,Yes,Yes
4983-CCWMC,Male,0,No,No
9103-CXVOK,Male,0,Yes,Yes
2896-TBNBE,Male,0,Yes,No
4797-AXPXK,Female,0,No,Yes
5229-PRWKT,Male,0,No,No
6982-UQZLY,Female,1,Yes,No
2522-WLNSF,Female,1,Yes,No
3841-CONLJ,Female,0,Yes,No
5057-LCOUI,Female,0,No,No
0193-ESZXP,Female,1,Yes,No
4475-NVTLU,Male,0,Yes,Yes
4369-HTUIF,Male,1,No,No
9386-LDCZR,Male,0,No,No
9585-KKMFD,Male,0,Yes,Yes
5399-ZIMKF,Male,0,No,No
0336-KXKFK,Male,0,No,No
5619-XZZKR,Male,0,No,No
3948-FVVRP,Male,0,Yes,Yes
5327-XOKKY,Male,1,Yes,No
0983-TATYJ,Female,0,Yes,No
1813-JYWTO,Female,0,Yes,No
0156-FVPTA,Male,0,Yes,No
1984-FCOWB,Female,0,Yes,No
0654-HMSHN,Male,0,Yes,Yes
6719-OXYBR,Male,0,No,No
3312-ZWLGF,Male,1,Yes,No
6476-YHMGA,Female,0,Yes,Yes
5287-QWLKY,Male,1,Yes,Yes
0795-XCCTE,Male,1,No,No
0168-XZKBB,Female,0,Yes,No
3785-NRHYR,Male,0,No,No
5196-SGOAK,Female,0,No,No
4537-DKTAL,Female,0,No,No
7072-MBHEV,Female,1,Yes,Yes
5602-BVFMK,Female,0,No,No
6297-NOOPG,Female,0,Yes,No
1891-UAWWU,Female,1,Yes,No
8204-TIFGJ,Female,0,No,No
8050-DVOJX,Male,1,No,No
6108-OQZDQ,Female,0,Yes,Yes
0363-QJVFX,Male,0,No,No
8903-XEBGX,Male,0,No,Yes
8169-SAEJD,Male,1,Yes,No
9840-DVNDC,Male,0,No,No
1089-XZWHH,Female,0,Yes,Yes
2325-WINES,Female,0,No,No
6064-ZATLR,Female,0,No,No
3096-JRDSO,Female,1,Yes,No
7824-PANSQ,Male,0,No,No
8042-JVNFH,Male,0,No,No
9648-BCHKM,Female,0,Yes,Yes
2888-ADFAO,Female,0,Yes,Yes
8707-HOEDG,Female,0,Yes,Yes
3374-LXDEV,Female,0,No,No
4072-IPYLT,Female,0,Yes,Yes
7167-PCEYD,Male,0,No,No
4936-YPJNK,Female,0,No,No
1580-BMCMR,Male,1,No,No
4817-KEQSP,Female,0,Yes,Yes
6408-WHTEF,Male,0,Yes,Yes
9251-AWQGT,Female,0,Yes,Yes
8749-CLJXC,Male,0,No,No
7989-VCQOH,Male,0,Yes,Yes
5049-GLYVG,Male,0,No,No
4199-QHJNM,Male,1,Yes,No
8882-TLVRW,Male,0,Yes,Yes
5883-GTGVD,Male,0,No,No
5135-GRQJV,Male,1,Yes,No
2384-OVPSA,Female,1,No,No
1371-WEPDS,Male,1,Yes,No
3580-GICBM,Female,0,Yes,Yes
4817-QRJSX,Female,0,No,No
9730-DRTMJ,Male,0,Yes,No
4686-UXDML,Female,0,No,No
3349-ANQNH,Female,1,No,No
2398-YPMUR,Female,1,Yes,No
0932-YIXYU,Female,0,No,No
7480-SPLEF,Male,0,Yes,Yes
7636-XUHWW,Male,0,No,No
1431-CYWMH,Female,0,Yes,Yes
5937-EORGB,Male,1,Yes,No
6349-JDHQP,Female,0,No,No
5539-HIVAK,Female,1,Yes,No
5847-MXBEO,Male,0,No,No
9985-MWVIX,Female,0,No,No
4583-PARNH,Male,1,Yes,No
1116-FRYVH,Female,0,Yes,Yes
1421-HCERK,Male,1,Yes,No
9633-XQABV,Female,0,No,No
0716-BQNDX,Male,1,No,No
1265-XTECC,Female,1,Yes,No
1183-CANVH,Female,0,Yes,No
1972-XMUWV,Female,0,Yes,No
8679-LZBMD,Male,0,Yes,No
3407-JMJQQ,Female,0,Yes,Yes
6252-DFGTK,Female,0,Yes,No
1539-LNKHM,Female,0,No,No
8645-KOMJQ,Male,0,Yes,Yes
0289-IVARM,Female,0,No,No
9761-XUJWD,Male,0,No,No
4057-FKCZK,Male,0,Yes,Yes
4291-TPNFG,Male,0,Yes,No
6087-YPWHO,Male,0,Yes,No
3090-QFUVD,Female,0,No,No
2237-ZFSMY,Female,0,No,No
1722-LDZJS,Male,0,Yes,Yes
1818-ESQMW,Female,0,No,No
4871-JTKJF,Female,1,No,No
1415-YFWLT,Female,1,No,No
7401-RUBNK,Female,0,Yes,No
0506-YLVKJ,Male,0,Yes,Yes
8661-BOYNW,Female,0,Yes,No
6711-VTNRE,Female,0,No,No
4815-GBTCD,Female,0,Yes,No
2805-AUFQN,Female,0,No,No
0980-PVMRC,Female,0,Yes,Yes
7233-DRTRF,Male,0,Yes,No
3500-RMZLT,Female,1,No,No
3873-NFTGI,Male,0,No,No
1162-ECVII,Male,1,Yes,No
7048-GXDAY,Male,0,No,No
8571-ZCMCX,Female,0,Yes,Yes
1169-WCVAK,Male,0,Yes,No
4548-SDBKE,Female,0,No,No
8066-POXGX,Female,0,No,No
7129-CAKJW,Female,0,No,No
8695-ARGXZ,Male,1,Yes,No
3570-YUEKJ,Female,0,No,No
4143-OOBWZ,Male,0,Yes,No
1555-HAPSU,Female,0,Yes,Yes
1697-NVVGY,Male,1,Yes,No
7854-EKTJL,Female,0,No,Yes
8464-EETCQ,Male,0,No,No
2419-FSORS,Male,0,Yes,No
8132-YPVBX,Female,0,No,No
9102-IAYHT,Female,0,Yes,Yes
6754-LZUKA,Male,0,Yes,No
3422-LYEPQ,Male,0,Yes,Yes
8099-MZPUJ,Male,0,Yes,Yes
0787-LHDYT,Male,0,No,No
2642-DTVCO,Male,1,No,No
0374-IOEGQ,Female,0,No,No
4361-JEIVL,Male,0,No,Yes
3197-NNYNB,Male,0,No,No
3396-DKDEL,Female,0,Yes,Yes
1752-OZXFY,Male,0,Yes,No
9066-QRSDU,Female,0,Yes,No
9112-WSNPU,Female,1,No,No
9867-NNXLC,Female,0,No,No
5321-NTRKC,Male,0,Yes,Yes
1363-TXLSL,Male,1,Yes,No
9507-EXLTT,Female,0,Yes,No
3161-GETRM,Male,0,Yes,Yes
0402-OAMEN,Female,0,Yes,Yes
6933-VLYFX,Male,0,Yes,Yes
6754-WKSHP,Male,0,No,Yes
9846-GKXAS,Female,0,No,No
6017-PPLPX,Male,0,Yes,Yes
4976-LNFVV,Male,1,Yes,No
5055-MGMGF,Female,0,Yes,No
4641-FROLU,Female,0,Yes,Yes
2862-JVEOY,Male,0,No,No
2969-QWUBZ,Female,0,No,No
9822-BIIGN,Male,0,Yes,Yes
2077-MPJQO,Male,1,Yes,No
1534-OULXE,Female,0,Yes,Yes
7136-RVDTZ,Male,1,No,No
2971-SGAFL,Female,0,No,No
1480-IVEVR,Male,1,Yes,No
2905-KFQUV,Female,0,Yes,No
4581-SSPWD,Female,0,No,No
3370-HXOPH,Female,0,No,No
9391-YZEJW,Female,0,No,No
9958-MEKUC,Male,0,Yes,Yes
0281-CNTZX,Male,0,Yes,No
6927-WTFIV,Male,1,No,No
4118-CEVPF,Female,1,No,No
3398-ZOUAA,Male,1,Yes,No
9114-VEPUF,Male,0,Yes,No
7876-BEUTG,Female,0,No,No
2338-BQEZT,Female,0,No,No
9873-MNDKV,Female,0,No,No
0378-NHQXU,Female,0,Yes,Yes
8241-JUIQO,Female,0,No,No
2194-IIQOF,Female,0,Yes,No
4512-ZUIYL,Female,0,No,No
9631-RXVJM,Male,0,No,No
9584-EXCDZ,Female,0,No,No
7969-AULMZ,Female,0,No,No
5093-FEGLU,Female,0,Yes,No
2621-UDNLU,Female,0,Yes,No
7526-IVLYU,Male,0,No,No
2428-HYUNX,Male,1,Yes,No
9214-EKVXR,Female,0,No,No
3410-MHHUM,Female,0,Yes,Yes
0568-ONFPC,Male,0,Yes,Yes
0733-VUNUW,Male,0,No,No
4550-EVXNY,Female,0,No,Yes
2122-YWVYA,Female,0,No,No
2968-SSGAA,Female,0,No,No
2296-DKZFP,Female,0,Yes,No
4844-JJWUY,Female,1,No,No
6777-TGHTM,Female,0,No,No
8909-BOLNL,Male,0,No,No
6603-YRDCJ,Male,0,Yes,No
3538-WZPHD,Male,0,No,No
3229-USWAR,Female,0,No,No
2138-VFAPZ,Female,0,Yes,Yes
6131-JLWZM,Female,0,No,No
4785-QRJHC,Male,1,Yes,No
0269-XFESX,Male,0,Yes,Yes
1709-EJDOX,Female,0,Yes,Yes
4316-XCSLJ,Male,0,No,Yes
8610-WFCJF,Female,0,Yes,Yes
9693-XMUOB,Male,1,Yes,No
0383-CLDDA,Female,0,No,No
4905-JEFDW,Male,0,No,No
2709-UQGNP,Male,0,No,No
3549-ZTMNH,Male,0,Yes,Yes
7881-INRLC,Male,0,No,No
8033-ATFAS,Female,0,Yes,Yes
1635-NZATJ,Male,1,Yes,No
0562-HKHML,Male,0,Yes,Yes
8277-RVRSV,Female,0,Yes,Yes
9943-VSZUV,Male,1,No,No
0117-LFRMW,Male,0,Yes,Yes
6172-FECYY,Male,0,Yes,Yes
7054-ENNGU,Female,0,Yes,No
1455-HFBXA,Male,0,Yes,No
9402-CXWPL,Female,0,No,No
1628-BIZYP,Male,0,No,No
1965-AKTSX,Female,1,No,No
0082-LDZUE,Male,0,No,No
4786-UKSNZ,Male,0,No,No
5343-SGUBI,Female,0,No,No
0856-NAOES,Male,0,No,No
1976-AZZPJ,Male,0,Yes,No
7248-VZQLC,Female,1,No,No
6156-UZDLF,Female,0,No,No
3099-OONVS,Male,0,Yes,Yes
9500-WBGRP,Male,0,No,No
5183-KLYEM,Female,0,No,No
5144-PQCDZ,Male,0,No,No
8514-VZHEB,Male,0,Yes,Yes
6625-IUTTT,Male,0,No,No
9355-NPPFS,Female,1,No,No
0068-FIGTF,Female,0,No,No
5965-GGPRW,Male,0,Yes,Yes
8035-PWSEV,Female,0,No,No
2236-HILPA,Male,0,Yes,Yes
1840-BIUOG,Male,0,No,No
1356-MKYSK,Male,0,No,No
6080-LNESI,Male,0,No,No
1830-IPXVJ,Female,0,Yes,Yes
5828-DWPIL,Male,1,Yes,No
8398-TBIYD,Female,0,No,No
0011-IGKFF,Male,1,Yes,No
4192-GORJT,Male,0,Yes,No
6496-SLWHQ,Male,1,No,No
9912-GVSEQ,Female,1,Yes,No
2931-FSOHN,Male,1,No,No
9418-RUKPH,Female,0,Yes,Yes
5383-MMTWC,Female,1,Yes,No
9971-ZWPBF,Male,1,Yes,Yes
4712-AUQZO,Male,0,No,No
9711-FJTBX,Male,0,Yes,Yes
2908-ZTPNF,Female,0,No,No
7240-ETPTR,Female,0,Yes,No
2202-CUYXZ,Male,0,No,No
5995-OIGLP,Male,0,No,No
8421-WZOOW,Female,1,Yes,Yes
6261-RCVNS,Female,0,No,No
7951-QKZPL,Female,0,Yes,Yes
1414-YADCW,Male,0,Yes,No
8756-RDDLT,Female,0,No,No
2862-PFNIK,Male,0,No,Yes
5816-QVHRX,Female,0,No,No
4430-YHXGG,Female,0,No,Yes
6888-SBYAI,Male,0,No,No
7395-XWZOY,Male,0,No,No
7169-YWAMK,Male,0,Yes,Yes
3640-PHQXK,Female,0,No,No
6877-LGWXO,Male,1,Yes,No
6859-RKMZJ,Male,0,Yes,No
2729-VNVAP,Female,0,Yes,Yes
2957-JIRMN,Female,1,No,No
2049-BAFNW,Female,0,No,No
3842-QTGDL,Male,0,Yes,No
7163-OCEQI,Male,0,Yes,Yes
9782-LGXMC,Female,0,Yes,Yes
5975-BAICR,Male,0,Yes,Yes
8019-ENHXU,Male,0,Yes,No
5167-GBFRE,Male,1,No,No
9033-EOXWV,Female,0,No,No
4673-KKSLS,Female,0,No,No
4853-OITSN,Male,0,Yes,No
9800-OUIGR,Male,0,Yes,Yes
1324-NLTJE,Female,1,No,No
2324-EFHVG,Male,0,No,No
7094-MSZAO,Male,0,Yes,Yes
1522-VVDMG,Male,0,Yes,Yes
6907-CQGPN,Male,0,No,No
0780-XNZFN,Male,0,No,No
0239-OXEXL,Female,0,No,No
2675-IJRGJ,Male,0,No,No
7049-GKVZY,Female,0,No,No
8577-QSOCG,Female,0,Yes,Yes
3721-CNZHX,Male,0,No,No
0212-ISBBF,Female,0,No,No
9185-TQCVP,Male,0,Yes,No
3585-YNADK,Female,0,Yes,No
5271-DBYSJ,Male,1,No,No
1099-GODLO,Female,0,Yes,Yes
6828-HMKWP,Male,0,Yes,Yes
5567-WSELE,Male,1,Yes,No
1472-TNCWL,Male,0,No,Yes
8063-RJYNF,Male,0,No,No
0687-ZVTHB,Male,0,Yes,Yes
